event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UGA6290,2020-10-26,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),Labor Group (Uganda),Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Kampala,Kampala,Central Division,Kampala,0.3156,32.5656,1,Independent (Uganda),National,"On 26 October 2020, market vendors rioted at Kiseka market in central Kampala, after local officials became involved in a dispute over constested land. The vendors burned tires on a main road, and engaged in clashes with police, who used tear gas to disperse the crowd. Three police officers were injured.",0,crowd size=no report,1719274346
UGA6285,2020-10-21,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda); Taxi Drivers (Uganda),Rioters,Civilians (Uganda),,Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Isingiro,Isingiro,Masha,Kabale,-0.6691,30.6992,1,URN (Uganda),National,"On 21 October 2020, a mob of boda boda drivers torched the house of a man who was involved in an a fatal vehicle accident with one of their colleagues the previous day, at Kabala cell (Isingiro district). Police intervened, and rescued the three children of the man.",0,crowd size=no report,1667868637
UGA6288,2020-10-21,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),Rioters,Civilians (Uganda),LGBTQ+ (Uganda); Women (Uganda),Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Soroti,Soroti,Soroti,Soroti,1.6856,33.6164,1,URN (Uganda),National,"On 21 October 2020, a lynch mob attacked a transwoman in Soroti town (Soroti district) after a man alerted neighbors upon discovering the lady was transgender. The victim was severely beaten by the mob, though police intervened to prevent further violence. Police then arrested the victim, accusing her of being engaged in thievery.",0,crowd size=no report,1667868637
UGA6286,2020-10-21,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),Taxi Drivers (Uganda),Protesters,Police Forces of Uganda (1986-),,State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Mbarara,Mbarara,Kamukuzi Division,Mbarara,-0.6047,30.6485,1,URN (Uganda),National,"On 21 October 2020, dozens of boda boda drivers demonstrated in Mbarara (Mbarara district), denouncing the death of a fellow rider in a vehicle accident the previous day. Police used live rounds (presumed to be fired in the air) and tear gas to disperse the crowd.",0,crowd size=dozens,1667943765
UGA6289,2020-10-21,2020,1,Political violence,Battles,Armed clash,Police Forces of Uganda (1986-),Military Forces of Uganda (1986-) Local Defense Unit; Military Forces of Uganda (1986-) Military Police,State forces,Private Security Forces (Uganda),NUP: National Unity Platform,External/Other forces,State forces-External/Other forces,,800,Eastern Africa,Uganda,Kampala,Kampala,Kawempe Division,Wandegeya,0.3311,32.5741,1,URN (Uganda),National,"On 21 October 2020, police, military police and LDU paramilitaries intercepted a convoy carrying NUP leader Bobi Wine MP at Wandegeya (Kampala). Security forces fired tear gas and live rounds (presumed to be fired into the air) at NUP supporters, and forcibly dragged Bobi Wine out of his vehicle, prompting his security detail to intervene and overpower the security forces, freeing the young politician.",0,,1710202865
UGA6287,2020-10-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Uganda),Labor Group (Uganda),Protesters,,,,Protesters only,,800,Eastern Africa,Uganda,Kampala,Kampala,Nakawa Division,Ntinda,0.3475,32.63,1,Independent (Uganda),National,"On 21 October 2020, more than 50 contractors working for a Chinese-owned construction company protested at the company's office at Ntinda (Kampala), calling for wage arrears to be paid; annual leave to be recognized; and for staff to receive promotions.",0,crowd size=more than 50,1715049811
UGA6284,2020-10-20,2020,2,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),Baganda Ethnic Group (Uganda),Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Mityana,Mityana,Central Division,Mityana,0.4015,32.0452,1,Independent (Uganda),National,"Around 20 October 2020 (as reported), members of the Baganda marched in Mityana (Mityana district), to denounce the heavy-handed dispersal of a meeting of elders on 17 October by police. Police used tear gas and live rounds (presumed to be fired into the air) to disperse the crowds, and arrested 5. One police officer was reported to have been injured in what the source describes as a 'scuffle'.",0,crowd size=no report,1667943765
UGA6283,2020-10-20,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),Baganda Ethnic Group (Uganda),Protesters,Police Forces of Uganda (1986-),,State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Kampala,Kampala,Rubaga Division,Mengo,0.3,32.5667,1,Independent (Uganda),National,"On 20 October 2020, members of the Baganda marched to the residence of the Katikkiro (Prime Minister) of Buganda at Mengo (Kampala), to denounce the heavy-handed dispersal of a meeting of elders on 17 October by police. Police intercepted some of the demonstrators as they were en route to residence at Bulange, arresting an unspecified number.",0,crowd size=no report,1719274346
UGA6282,2020-10-20,2020,2,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),FDC: Forum for Democratic Change,Protesters,Police Forces of Uganda (1986-),,State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Kampala,Kampala,Central Division,Kampala,0.3156,32.5656,1,Independent (Uganda),National,"Around 20 October 2020 (as reported), FDC members marched in Kampala, decrying plans announced by the Ugandan government to build roads in South Sudan and the DRC. Police arrested the demonstrators.",0,crowd size=no report,1719274346
UGA6280,2020-10-19,2020,2,Political violence,Violence against civilians,Attack,Pamuca Clan Militia (Uganda),Acholi Ethnic Militia (Uganda),Identity militia,Civilians (Uganda),Pailyec Clan Group (Uganda); Acholi Ethnic Group (Uganda),Civilians,Identity militia-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Amuru,Kilak,Lamogi,Guruguru,2.9107,32.0783,2,URN (Uganda),National,"Around 19 October 2020 (as reported), members of the Pamuca Acholi clan (armed with bows and hand weapons) attacked members of the Pailyec clan at Ayilla village in Gurunguru subcounty (Amuru district), torching six dwellings. The attack is said to be in revenge for the murder of a member of the Pamuca clan in July.",0,,1667868638
UGA6281,2020-10-19,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),Labor Group (Uganda),Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Tororo,Tororo,Western Division,Tororo,0.6928,34.1811,1,Independent (Uganda),National,"On 19 October 2020, 25 vendors burned tires in Tororo town center (Tororo district), in a dispute relating to the collection of rent in a park in the town. Police arrested the demonstrators.",0,crowd size=25,1739840237
UGA6277,2020-10-17,2020,1,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Democratic Republic of Congo),,Political militia,Civilians (Uganda),Fishers (Uganda),Civilians,Political militia-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Hoima,Bugahya,Buseruka,Kaiso,1.5333,30.9667,2,URN (Uganda),National,"On 17 October 2020, Congolese militiamen abducted 16 Ugandan fishers near Kaiso landing site (Hoima district). The attackers are demanding a ransom for their release.",0,,1667868638
UGA6275,2020-10-16,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters (Uganda),FDC: Forum for Democratic Change,Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Mpigi,Mawokota,Buwama,Buwama,0.0646,32.1083,1,URN (Uganda),National,"On 16 October 2020, NRM and FDC youth clashed in Buwama (Mpigi district), after FDC supporters objected to an illegal rally being held. Police dispersed the youth with tear gas.",0,crowd size=no report,1667868638
UGA6276,2020-10-16,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),,Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Kampala,Kampala,Kawempe Division,Bwaise,0.3508,32.5669,1,Independent (Uganda),National,"On 16 October 2020, youth supporters of a recently nominated politician clashed with police in Bwaise (Kampala), who used tear and live rounds (presumed to be fired into the air). During the unrest, unknown groups were involved in destroying property in shops, with some traders suggesting the politician in question was involved in the destruction.",0,crowd size=no report,1715641940
UGA6279,2020-10-15,2020,2,Political violence,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda); Kopir Clan Group (Uganda); Acholi Ethnic Group (Uganda),Rioters,Civilians (Uganda),Women (Uganda),Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Kitgum,Chua,Omiya Anyima,Akobi,3.2591,33.1613,2,URN (Uganda),National,"Around 15 October 2020, an elderly woman was tortured by youth from the Kopir clan of the Acholi, after their chief accused the lady of practicing witchcraft. The youth then stole food from her house. The event occurred at Wang Lango village in Akobi parish (Kitgum district). The victim was then deposited at a police station, with police saying they intend to prosecute the attackers.",0,crowd size=no report; women targeted: accused of witchcraft/sorcery,1667868638
UGA6272,2020-10-15,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Uganda),,Protesters,,,,Protesters only,,800,Eastern Africa,Uganda,Jinja,Jinja,Central Division,Jinja,0.4389,33.2031,1,Independent (Uganda),National,"Around 15 October 2020 (as reported), more than 1,000 family members demonstrated in Jinja (Jinja district), calling for the payment of compensation money promised to them to make way for the construction of railway tracks.",0,"crowd size=more than 1,000 families",1667943765
UGA7991,2020-10-15,2020,3,Political violence,Violence against civilians,Attack,Police Forces of Uganda (1986-),,State forces,Civilians (Uganda),Labor Group (Uganda),Civilians,State forces-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Kampala,Kampala,Nakawa Division,Bukoto,0.3531,32.6,1,Chimp Reports,National,"Around 15 October 2020 (month of), a police officer shot and injured a businessman in Bukoto (Kampala, Central). The victim was rushed to the hospital.",0,,1710202866
UGA6273,2020-10-15,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),,Rioters,Police Forces of Uganda (1986-),Military Forces of Uganda (1986-),State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Kampala,Kampala,Central Division,Kampala,0.3156,32.5656,1,Chimp Reports,National,"On 15 October 2020, youth threw stones at police in Kisekka Market in Kampala, after police dispersed an election candidate canvassing support prior to nomination proceedings. Police used teargas against the youth, and arrested 4.",0,crowd size=no report,1719274346
UGA6274,2020-10-15,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),DP: Democratic Party (Uganda),Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Kampala,Kampala,Makindye Division,Makindye,0.2833,32.5833,1,URN (Uganda),National,"On 15 October 2020, Democratic Party supporters threw stones at police attempting to disperse them from a rally in Makindye (Kampala), prompting police to fire tear gas and beat DP supporters. A supporter was hit by a tear gas canister, fracturing her arm. 31 people have been arrested.",0,crowd size=no report,1736846020
UGA6271,2020-10-14,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Katakwi,Katakwi,Katakwi Town Council,Katakwi,1.9143,33.9564,3,Chimp Reports; Independent (Uganda),National,"On 14 October 2020, two rival groups of NRM supporters clashed at an unspecified location in Okore subcounty in Katakwi district, after delayed NRM primary election results were announced. Five were seriously injured, and 18 others arrested.",0,crowd size=no report,1667868638
UGA6269,2020-10-13,2020,1,Political violence,Violence against civilians,Attack,Military Forces of Uganda (1986-) Local Defense Unit,Police Forces of Uganda (1986-),State forces,Civilians (Uganda),,Civilians,State forces-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Kampala,Kampala,Kawempe Division,Kamwokya,0.3456,32.5819,1,Independent (Uganda),National,"On 13 October 2020, police and LDU paramilitaries intercepted funeral mourners in Kamwokya (Kampala), whilst enforcing coronavirus curfew measures. LDU paramilitaries fired at the mourners, killing one.",1,,1710202865
UGA6270,2020-10-13,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),NRM: National Resistance Movement,Protesters,Police Forces of Uganda (1986-),,State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Tororo,Tororo,Western Division,Tororo,0.6928,34.1811,1,URN (Uganda),National,"On 13 October 2020, NRM supporters attempted to storm the party HQ in Tororo (Tororo district), after their candidate's victory in primary elections was overturned. Police fired teargas to disperse the youth.",0,crowd size=no report,1739840237
UGA6268,2020-10-11,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Uganda),NRM: National Resistance Movement,Protesters,,,,Protesters only,,800,Eastern Africa,Uganda,Kabale,Kabale,Northern Division,Kabale,-1.2483,29.9897,1,Chimp Reports,National,"On 11 October 2020, NRM youth supporters demonstrated at the party HQ in Kabale town (Kabale district), as they had not received allowances promised to them during campaigning.",0,crowd size=no report,1737435638
